"ID"	"name"	"source"	"Parent"	"Parent_Type"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"p75(NTR)/beta_APP"	"complex"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"NGF_(dimer)"	"complex"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"NT3_(dimer)"	"complex"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"BDNF_(dimer)/p75(NTR)"	"complex"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"proBDNF_(dimer)/p75(NTR)/Sortilin/TRAF6"	"complex"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"proNGF_(dimer)"	"complex"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"NGF_(dimer)/p75(NTR)/BEX1"	"complex"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"MAGE-G1/E2F1"	"complex"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"IKK_complex"	"complex"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"NGF_(dimer)/TRKA"	"complex"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"Caspase_6_(tetramer)"	"complex"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"Sortilin/TRAF6/NRIF"	"complex"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"JNK_family-active"	"protein"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"NT-4/5_(dimer)/p75(NTR)"	"complex"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"proNGF_(dimer)/p75(NTR)/Sortilin/TRAF6/NRIF"	"complex"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"NGF_(dimer)/p75(NTR)/TRAF6/RIP2"	"complex"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"proNGF_(dimer)/p75(NTR)/Sortilin/NADE/14-3-3_E"	"complex"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"proBDNF_(dimer)/p75_ECD"	"complex"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"RhoA/GDP/RHOGDI"	"complex"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"proNGF_(dimer)/p75(NTR)/Sortilin"	"complex"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"MDGIs"	"protein"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"NT-4/5_(dimer)"	"complex"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"proNGF_(dimer)/p75(NTR)/Sortilin/NRAGE"	"complex"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"RAC1/GDP"	"complex"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"NGF_(dimer)/p75(NTR)/TRAF6/RIP2/IRAK"	"complex"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"PKA"	"protein"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"NGF_(dimer)/p75(NTR)/PKA"	"complex"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"sphingomyelin"	"smallMolecule"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"RhoA-B-C/GDP"	"complex"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"JNK_family"	"protein"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"Mammalian_IAPs/DIABLO"	"complex"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"NGF_(dimer)/p75(NTR)"	"complex"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"proNGF_(dimer)/p75(NTR)/Sortilin/MAGE-H1"	"complex"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"proBDNF_(dimer)/p75(NTR)/Sortilin"	"complex"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"NT-4/5_(dimer)/p75(NTR)/TRAF6"	"complex"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"proNGF_(dimer)/p75(NTR)/Sortilin/Necdin"	"complex"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"NRIF"	"protein"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"p75_CTF/Sortilin/TRAF6/NRIF"	"complex"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"ceramide"	"smallMolecule"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"RhoA-B-C/GTP"	"complex"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"Sortilin/TRAF6"	"complex"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"proNGF_(dimer)/p75(NTR)/Sortilin/MAGE-G1"	"complex"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"BDNF_(dimer)"	"complex"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"MGDIs/NGR/p75(NTR)/LINGO1/RHOGDI"	"complex"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"RAC1/GTP"	"complex"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"MGDIs/NGR/p75(NTR)/LINGO1"	"complex"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"PI3K"	"complex"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"NGF_(dimer)/p75(NTR)/TRAF6/RIP2/IRAK/p62/Atypical_PKCs"	"complex"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"Atypical_PKCs"	"protein"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"Gamma_Secretase"	"complex"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"RhoA/GTP"	"complex"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"proNGF_(dimer)/p75(NTR)/Sortilin/TRAF6"	"complex"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"p75_ICD"	"protein"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"proBDNF_(dimer)"	"complex"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"GDP"	"smallMolecule"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"GTP"	"smallMolecule"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"YWHAE"	"protein"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"TRAF6"	"protein"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"TP53"	"protein"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"SQSTM1"	"protein"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"SORT1"	"protein"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"SMPD2"	"protein"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"SHC1"	"protein"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"RTN4R"	"protein"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"RIPK2"	"protein"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"PRDM4"	"protein"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"PLG"	"protein"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"NGFRAP1"	"protein"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"NGFR"	"protein"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"MYD88"	"protein"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"MMP7"	"protein"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"MMP3"	"protein"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"MAGEH1"	"protein"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"MAGED1"	"protein"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"LINGO1"	"protein"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"IRAK1"	"protein"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"FURIN"	"protein"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"E2F1"	"protein"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"CYCS"	"protein"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"CASP6"	"protein"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"CASP3"	"protein"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"BEX1"	"protein"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"BCL2L11"	"protein"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"BAD"	"protein"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"APP"	"protein"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"AKT1"	"protein"
"36967"	"p75(NTR)-mediated signaling"	"NCI-PID"	"ADAM17"	"protein"
"36968"	"E-cadherin signaling in keratinocytes"	"NCI-PID"	"establishment_of_polarity_of_embryonic_epithelium"	"abstract"
"36968"	"E-cadherin signaling in keratinocytes"	"NCI-PID"	"actin_cable_formation"	"abstract"
"36968"	"E-cadherin signaling in keratinocytes"	"NCI-PID"	"homophilic_cell_adhesion"	"abstract"
"36968"	"E-cadherin signaling in keratinocytes"	"NCI-PID"	"keratinocyte_differentiation"	"abstract"
"36968"	"E-cadherin signaling in keratinocytes"	"NCI-PID"	"adherens_junction_organization"	"abstract"
"36968"	"E-cadherin signaling in keratinocytes"	"NCI-PID"	"apoptosis"	"abstract"
"36968"	"E-cadherin signaling in keratinocytes"	"NCI-PID"	"E-cadherin/beta_catenin-gamma_catenin/alpha_catenin/p120_catenin"	"complex"
"36968"	"E-cadherin signaling in keratinocytes"	"NCI-PID"	"DAG"	"smallMolecule"
"36968"	"E-cadherin signaling in keratinocytes"	"NCI-PID"	"AKT1-2"	"protein"
"36968"	"E-cadherin signaling in keratinocytes"	"NCI-PID"	"formin_1"	"protein"
"36968"	"E-cadherin signaling in keratinocytes"	"NCI-PID"	"E-cadherin/Ca2+/beta_catenin-gamma_catenin/alpha_catenin/p120_catenin"	"complex"
"36968"	"E-cadherin signaling in keratinocytes"	"NCI-PID"	"RhoA/GDP"	"complex"
"36968"	"E-cadherin signaling in keratinocytes"	"NCI-PID"	"PI-4-P"	"smallMolecule"
"36968"	"E-cadherin signaling in keratinocytes"	"NCI-PID"	"EGFR(dimer)"	"complex"
"36968"	"E-cadherin signaling in keratinocytes"	"NCI-PID"	"RAC1/GDP"	"complex"
"36968"	"E-cadherin signaling in keratinocytes"	"NCI-PID"	"E-cadherin/beta_catenin-gamma_catenin"	"complex"
"36968"	"E-cadherin signaling in keratinocytes"	"NCI-PID"	"AKT1-2-active"	"protein"
"36968"	"E-cadherin signaling in keratinocytes"	"NCI-PID"	"PAK1"	"complex"
"36968"	"E-cadherin signaling in keratinocytes"	"NCI-PID"	"PI-3-4-5-P3"	"smallMolecule"
"36968"	"E-cadherin signaling in keratinocytes"	"NCI-PID"	"PI-4-5-P2"	"smallMolecule"
"36968"	"E-cadherin signaling in keratinocytes"	"NCI-PID"	"PI3K"	"complex"
"36968"	"E-cadherin signaling in keratinocytes"	"NCI-PID"	"Ca2+"	"smallMolecule"
"36968"	"E-cadherin signaling in keratinocytes"	"NCI-PID"	"IP3"	"smallMolecule"
"36968"	"E-cadherin signaling in keratinocytes"	"NCI-PID"	"RhoA/GTP"	"complex"
"36968"	"E-cadherin signaling in keratinocytes"	"NCI-PID"	"GDP"	"smallMolecule"
"36968"	"E-cadherin signaling in keratinocytes"	"NCI-PID"	"GTP"	"smallMolecule"
"36968"	"E-cadherin signaling in keratinocytes"	"NCI-PID"	"ZYX"	"protein"
"36968"	"E-cadherin signaling in keratinocytes"	"NCI-PID"	"VASP"	"protein"
"36968"	"E-cadherin signaling in keratinocytes"	"NCI-PID"	"SRC"	"protein"
"36968"	"E-cadherin signaling in keratinocytes"	"NCI-PID"	"PLCG1"	"protein"
"36968"	"E-cadherin signaling in keratinocytes"	"NCI-PID"	"PIP5K1A"	"protein"
"36968"	"E-cadherin signaling in keratinocytes"	"NCI-PID"	"JUB"	"protein"
"36968"	"E-cadherin signaling in keratinocytes"	"NCI-PID"	"FYN"	"protein"
"36968"	"E-cadherin signaling in keratinocytes"	"NCI-PID"	"EGFR"	"protein"
"36968"	"E-cadherin signaling in keratinocytes"	"NCI-PID"	"CTNND1"	"protein"
"36968"	"E-cadherin signaling in keratinocytes"	"NCI-PID"	"CTNNA1"	"protein"
"36968"	"E-cadherin signaling in keratinocytes"	"NCI-PID"	"CASR"	"protein"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"nervous_system_development"	"abstract"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"heart_morphogenesis"	"abstract"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"myelination"	"abstract"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"mammary_gland_morphogenesis"	"abstract"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"activation_of_caspase_activity"	"abstract"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"cell_migration"	"abstract"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"cell_proliferation"	"abstract"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"ubiquitin-dependent_protein_catabolic_process"	"abstract"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"apoptosis"	"abstract"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"MEK1-2"	"protein"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"cAMP"	"smallMolecule"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"RAS_family/GTP"	"complex"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"RAS_family/GDP"	"complex"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"JNK_family-active"	"protein"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"ERK1-2-active"	"protein"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"STAT3_(dimer)"	"complex"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"PI3K_Class_IA_family"	"complex"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"MEK1-2-active"	"protein"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"ERK1-2"	"protein"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"ErbB2/ErbB3/neuregulin_1_beta/SHC"	"complex"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"GRB2/SOS1"	"complex"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"RAC1-CDC42/GTP"	"complex"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"JNK_family"	"protein"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"ErbB2/ErbB3/neuregulin_1_beta/SHC/GRB2/SOS1"	"complex"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"PI-3-4-5-P3"	"smallMolecule"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"ErbB2/ErbB3/neuregulin_1_beta"	"complex"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"PI-4-5-P2"	"smallMolecule"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"Ca2+"	"smallMolecule"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"RAC1-CDC42/GDP"	"complex"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"ErbB2/ErbB3/neuregulin_2"	"complex"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"SHP2"	"protein"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"GDP"	"smallMolecule"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"GTP"	"smallMolecule"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"USP8"	"protein"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"STAT3"	"protein"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"SRC"	"protein"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"SHC1"	"protein"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"RNF41"	"protein"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"RAF1"	"protein"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"PRKACA"	"protein"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"PPP3CB"	"protein"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"NFATC4"	"protein"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"NF2"	"protein"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"MAPK8"	"protein"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"MAP2K1"	"protein"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"JUN"	"protein"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"JAK2"	"protein"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"FRAP1"	"protein"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"FOS"	"protein"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"DOCK7"	"protein"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"CHRNE"	"protein"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"CHRNA1"	"protein"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"BAD"	"protein"
"36969"	"ErbB2/ErbB3 signaling events"	"NCI-PID"	"AKT1"	"protein"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"positive_T_cell_selection"	"abstract"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"catabolic_process"	"abstract"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"activation-induced_cell_death_of_T_cells"	"abstract"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"apoptosis"	"abstract"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"NRON"	"rna"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"CABIN1/YWHAQ/CaM/Ca2+/CAMK_IV"	"complex"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"Caspase_3_(tetramer)"	"complex"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"DAG"	"smallMolecule"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"Calcineurin_A_alpha-beta_B1/DSCR1L1"	"complex"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"RCH1/_importin_beta"	"complex"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"14-3-3_family/BAD/CaM/Ca2+/Calcineurin_A_alpha-beta_B1"	"complex"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"Exportin_1/Ran/NUP214"	"complex"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"NFAT1-c-4-inactive1"	"protein"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"NFATc/p38_alpha"	"complex"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"CaM/Ca2+/FKBP38"	"complex"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"NFAT1_(cleaved)"	"protein"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"JNK2/NFAT4"	"complex"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"CaM/Ca2+/CAMK_IV"	"complex"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"CABIN1/Cbp/p300"	"complex"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"Calcineurin_A_alpha-beta_B1/AKAP79/PKA"	"complex"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"BCL2/BAX"	"complex"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"NFATc/ERK1"	"complex"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"Calcineurin_A_alpha-beta_B1/BCL2"	"complex"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"MEF2D/NFAT1/Cbp/p300"	"complex"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"FKBP12/FK506"	"complex"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"CABIN1/MEF2D"	"complex"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"Calcineurin_A_alpha-beta_B1/FKBP12/FK506"	"complex"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"CaM/Ca2+/Calcineurin_A_alpha-beta_B1"	"complex"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"Calcineurin_A_alpha-beta_B1/CABIN1"	"complex"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"FKBP38/BCL2"	"complex"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"NFAT1-c-4-inactive2"	"protein"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"NFAT1-c-4/YWHAQ"	"complex"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"BCL-XL"	"protein"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"AKAP79"	"protein"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"CABIN1/MEF2D/CaM/Ca2+/CAMK_IV"	"complex"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"CaM/Ca2+"	"complex"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"BAD/BCL-XL"	"complex"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"MEKK1"	"protein"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"Typical_PKCs"	"protein"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"NFAT1-c-4"	"protein"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"NFAT1-c-4-active"	"protein"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"NFAT1/CK1_alpha"	"complex"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"NFATc"	"protein"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"NFATc/JNK1"	"complex"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"NFAT4/CK1_alpha"	"complex"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"Ca2+"	"smallMolecule"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"Calcineurin_A_alpha-beta_B1/DSCR1"	"complex"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"Calcineurin_A_alpha-beta_B1"	"complex"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"Calcineurin_A_alpha-beta_B1/CHP1"	"complex"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"14-3-3_family"	"protein"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"Cbp/p300"	"protein"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"YWHAQ"	"protein"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"RCAN2"	"protein"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"RCAN1"	"protein"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"PRKCZ"	"protein"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"PRKACA"	"protein"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"PIM1"	"protein"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"NR4A1"	"protein"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"NFATC3"	"protein"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"NFATC2"	"protein"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"MEF2D"	"protein"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"MAPK9"	"protein"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"MAPK8"	"protein"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"MAPK3"	"protein"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"MAPK14"	"protein"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"MAP3K8"	"protein"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"GSK3B"	"protein"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"FKBP8"	"protein"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"CSNK2A1"	"protein"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"CSNK1A1"	"protein"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"CHP"	"protein"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"CAMK4"	"protein"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"CALM1"	"protein"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"CABIN1"	"protein"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"BCL2"	"protein"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"BAX"	"protein"
"36970"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"NCI-PID"	"BAD"	"protein"
"36971"	"Arf6 trafficking events"	"NCI-PID"	"insulin_receptor_binding"	"abstract"
"36971"	"Arf6 trafficking events"	"NCI-PID"	"substrate_adhesion-dependent_cell_spreading"	"abstract"
